source,target,cor,P/N
B_Ruminococcus,B_Anaerobutyricum,0.294545946,P
B_Acetobacter,B_Anaerobutyricum,0.277001385,P
B_Alistipes,B_Phenylobacterium,0.487636705,P
B_Auritidibacter,B_Phenylobacterium,0.321582894,P
B_Candidatus Saccharimonas,B_Phenylobacterium,0.412746876,P
B_Corallococcus,B_Phenylobacterium,0.469739837,P
B_Tsukamurella,B_Phenylobacterium,0.280558264,P
B_Pontibacter,B_Phenylobacterium,0.332714117,P
B_Lutibacter,B_Phenylobacterium,0.473944582,P
B_Apibacter,B_Phenylobacterium,0.347311215,P
B_Acidiphilium,B_Phenylobacterium,0.345071635,P
B_Haematobacter,B_Phenylobacterium,0.302420871,P
B_Arcobacter,B_Phenylobacterium,0.287490464,P
F_Phellinus,B_Phenylobacterium,0.291396234,P
B_Mesorhizobium,B_Aeromicrobium,0.384250454,P
B_Aerococcus,B_Aeromicrobium,0.291540557,P
B_Sorangium,B_Aeromicrobium,0.278435553,P
B_Kitasatospora,B_Aeromicrobium,0.316953407,P
B_Aureimonas,B_Aeromicrobium,0.291137151,P
B_Shinella,B_Aeromicrobium,0.352532423,P
B_Oscillatoria,B_Aeromicrobium,0.278191962,P
F_Trichophyton,B_Aeromicrobium,0.349670442,P
F_Robbauera,B_Aeromicrobium,0.311853395,P
B_Auritidibacter,B_Lysobacter,0.382746725,P
B_Candidatus Saccharimonas,B_Lysobacter,0.330056078,P
B_Altererythrobacter,B_Lysobacter,0.317225017,P
B_Spirochaeta,B_Lysobacter,0.292954056,P
B_Glutamicibacter,B_Lysobacter,0.274815777,P
B_Corallococcus,B_Lysobacter,0.278418761,P
B_Arsenicicoccus,B_Lysobacter,0.360398363,P
B_Microlunatus,B_Lysobacter,0.394399187,P
B_Ornithinimicrobium,B_Lysobacter,0.325541267,P
B_Martelella,B_Lysobacter,0.279910835,P
B_Apibacter,B_Lysobacter,0.284245712,P
B_Micavibrio,B_Lysobacter,0.335052681,P
B_Chromohalobacter,B_Lysobacter,0.312766458,P
B_Panacibacter,B_Lysobacter,0.306250935,P
B_Kineococcus,B_Lysobacter,0.31202651,P
B_Curvibacter,B_Lysobacter,0.294990684,P
F_Xeromyces,B_Lysobacter,0.287745241,P
F_Placidium,B_Lysobacter,0.325067059,N
F_Velutarina,B_Lysobacter,0.28734175,N
F_Marssonina,B_Lysobacter,0.385645745,P
F_Xenoacremonium,B_Lysobacter,0.372008222,N
F_Ophiocordyceps,B_Lysobacter,0.278778333,P
F_Lachnella,B_Lysobacter,0.302785893,P
F_Sistotrema,B_Lysobacter,0.297572701,N
F_Phellopilus,B_Lysobacter,0.347484601,P
F_Cerrena,B_Lysobacter,0.27588969,P
F_Macrohyporia,B_Lysobacter,0.281738419,P
F_Vittaforma,B_Lysobacter,0.293503397,N
F_Claroideoglomus,B_Lysobacter,0.362907929,N
B_Microlunatus,B_Nostoc,0.373213643,P
B_Solimonas,B_Nostoc,0.304088377,P
B_Ochrobactrum,B_Nostoc,0.29719106,P
B_Methylorubrum,B_Nostoc,0.311289598,P
F_Macrohyporia,B_Nostoc,0.279353181,P
F_Microallomyces,B_Nostoc,0.276836322,P
B_Synechocystis,B_Pseudoalteromonas,0.297616395,P
B_Panacibacter,B_Pseudoalteromonas,0.300822975,P
B_Defluviimonas,B_Pseudoalteromonas,0.275194316,P
F_Cadophora,B_Pseudoalteromonas,0.275304628,P
F_Claroideoglomus,B_Pseudoalteromonas,0.274775505,N
B_Candidatus Sulcia,B_Nocardia,0.27795719,P
B_Candidatus Saccharimonas,B_Nocardia,0.28515266,P
B_Luteimonas,B_Nocardia,0.328938421,P
B_Tsukamurella,B_Nocardia,0.342301504,P
B_Nakamurella,B_Nocardia,0.454957341,P
B_Pontibacter,B_Nocardia,0.297765068,P
B_Ornithinimicrobium,B_Nocardia,0.288001097,P
B_Desulfovibrio,B_Nocardia,0.417448072,P
B_Kitasatospora,B_Nocardia,0.377990967,P
B_Acidiphilium,B_Nocardia,0.293006804,P
B_Actinoalloteichus,B_Nocardia,0.274606789,P
B_Marmoricola,B_Nocardia,0.274640455,P
B_Plantibacter,B_Nocardia,0.327839318,P
B_Rhodoluna,B_Nocardia,0.312139926,P
B_Ensifer,B_Nocardia,0.288521922,P
F_Parastagonospora,B_Nocardia,0.27341175,N
F_Diploospora,B_Nocardia,0.306945827,P
F_Myelochroa,B_Nocardia,0.3023464,P
F_Phyllopsora,B_Nocardia,0.31885366,N
F_Sistotrema,B_Nocardia,0.346985062,N
F_Vittaforma,B_Nocardia,0.277006787,N
F_Septoglomus,B_Nocardia,0.281144597,N
F_Mortierella,B_Nocardia,0.343706394,N
F_Backusella,B_Nocardia,0.289496658,N
B_Nakamurella,B_Salinibacterium,0.414581066,P
B_Gloeocapsopsis,B_Salinibacterium,0.275769427,P
B_Pontibacter,B_Salinibacterium,0.512815823,P
B_Zymomonas,B_Salinibacterium,0.331034266,P
B_Aureimonas,B_Salinibacterium,0.413488822,P
B_Arachidicoccus,B_Salinibacterium,0.320651126,P
B_Haematobacter,B_Salinibacterium,0.303517257,P
F_Neoroussoella,B_Salinibacterium,0.352224301,P
F_Geomyces,B_Salinibacterium,0.279757799,P
F_Peltula,B_Salinibacterium,0.370917959,P
F_Myriostoma,B_Salinibacterium,0.332199726,P
F_Phellinidium,B_Salinibacterium,0.274975251,P
F_Hornodermoporus,B_Salinibacterium,0.31183057,P
F_Trametes,B_Salinibacterium,0.312832316,P
F_Porpomyces,B_Salinibacterium,0.369414875,P
F_Pseudomicrostroma,B_Salinibacterium,0.302401807,P
F_Psoroglaena,B_Snodgrassella,0.277002118,P
F_Metschnikowia,B_Snodgrassella,0.299930321,P
F_Daedalea,B_Snodgrassella,0.309031025,P
F_Candida,B_Providencia,0.379020246,P
F_Hyphopichia,B_Providencia,0.304008906,P
B_Nocardiopsis,B_Campylobacter,0.284653762,P
B_Pedobacter,B_Campylobacter,0.28924681,P
B_Corallococcus,B_Campylobacter,0.280499826,P
B_Tsukamurella,B_Campylobacter,0.274413167,P
B_Gemmata,B_Campylobacter,0.278881349,P
F_Polyporoletus,B_Campylobacter,0.295159248,P
F_Mortierella,B_Campylobacter,0.299789838,N
B_Erwinia,B_Nocardiopsis,0.281863523,P
B_Zymomonas,B_Nocardiopsis,0.43684075,P
B_Streptosporangium,B_Nocardiopsis,0.356987658,P
B_Haematobacter,B_Nocardiopsis,0.274366164,P
B_Panacibacter,B_Nocardiopsis,0.308505409,P
B_Aquisphaera,B_Nocardiopsis,0.362592459,P
B_Lactococcus,B_Limnohabitans,0.292745859,P
B_Wolbachia,B_Weissella,0.28827609,P
B_Marinomonas,B_Pedobacter,0.358190783,P
B_Luteipulveratus,B_Pedobacter,0.376553775,P
B_Leadbetterella,B_Pedobacter,0.325893651,P
F_Peltula,B_Pedobacter,0.301369335,P
F_Echinusitheca,B_Pedobacter,0.273372988,P
F_Macrohyporia,B_Pedobacter,0.375182113,P
F_Tieghemiomyces,B_Pedobacter,0.323020154,P
F_Coemansia,B_Pedobacter,0.278955646,P
B_Alistipes,B_Blautia,0.429040023,P
B_Candidatus Saccharimonas,B_Blautia,0.4449406,P
B_Corallococcus,B_Blautia,0.358399524,P
B_Pontibacter,B_Blautia,0.283197251,P
B_Lutibacter,B_Blautia,0.439272319,P
B_Micropruina,B_Blautia,0.305410819,P
B_Apibacter,B_Blautia,0.29587793,P
B_Kordiimonas,B_Blautia,0.438421723,P
B_Chromohalobacter,B_Blautia,0.381642272,P
B_Cyanothece,B_Blautia,0.288662813,P
B_Victivallis,B_Blautia,0.287598059,P
B_Halothece,B_Blautia,0.356838182,P
F_Lachnella,B_Blautia,0.409624825,P
F_Phellopilus,B_Blautia,0.33146829,P
F_Bjerkandera,B_Blautia,0.281524775,P
F_Syncephalastrum,B_Blautia,0.274254595,P
B_Blastomonas,B_Marinobacter,0.346015578,P
B_Kineococcus,B_Marinobacter,0.318099797,P
B_Pseudorhodoplanes,B_Marinobacter,0.297557401,P
F_Bipolaris,B_Marinobacter,0.273529242,N
F_Flammulina,B_Marinobacter,0.289260692,P
B_Alistipes,B_Candidatus Sulcia,0.306692818,P
B_Candidatus Saccharimonas,B_Candidatus Sulcia,0.282251688,P
B_Glutamicibacter,B_Candidatus Sulcia,0.302346218,P
B_Corallococcus,B_Candidatus Sulcia,0.302214395,P
B_Acidipropionibacterium,B_Candidatus Sulcia,0.337205639,P
B_Martelella,B_Candidatus Sulcia,0.331589776,P
B_Lutibacter,B_Candidatus Sulcia,0.299567995,P
B_Tetragenococcus,B_Candidatus Sulcia,0.282664569,P
B_Austwickia,B_Candidatus Sulcia,0.286896329,P
B_Aphanizomenon,B_Candidatus Sulcia,0.292126752,P
B_Olsenella,B_Xanthomonas,0.302571855,P
B_Martelella,B_Xanthomonas,0.293156705,P
B_Mitsuaria,B_Xanthomonas,0.292021702,P
B_Kitasatospora,B_Xanthomonas,0.32084276,P
F_Diploospora,B_Xanthomonas,0.361796993,P
F_Leptogium,B_Xanthomonas,0.301285157,P
F_Pseudomicrostroma,B_Xanthomonas,0.293072416,P
F_Mortierella,B_Xanthomonas,0.290272864,N
F_Coemansia,B_Xanthomonas,0.322856463,P
F_Diplodia,B_Pseudarcicella,0.285323524,P
F_Ionomidotis,B_Pseudarcicella,0.395479516,P
B_Opitutus,B_Dolosigranulum,0.299647164,P
B_Phycicoccus,B_Dolosigranulum,0.31136615,P
B_Listeria,B_Dolosigranulum,0.351491899,P
B_Curvibacter,B_Dolosigranulum,0.323969963,P
B_Haliangium,B_Dolosigranulum,0.373672842,P
F_Heteroplacidium,B_Brochothrix,0.291974413,P
F_Coprinopsis,B_Brochothrix,0.410707185,P
F_Cerrena,B_Brochothrix,0.286904516,P
F_Porpomyces,B_Brochothrix,0.33468083,P
F_Kondoa,B_Brochothrix,0.319414594,P
B_Arcobacter,B_Microvirga,0.285096346,P
F_Medeolaria,B_Microvirga,0.305163016,P
F_Tubulicrinis,B_Microvirga,0.276907894,P
F_Rhizopus,B_Microvirga,0.330938961,P
B_Auritidibacter,B_Alistipes,0.298687521,P
B_Candidatus Saccharimonas,B_Alistipes,0.61211494,P
B_Paenarthrobacter,B_Alistipes,0.296377694,P
B_Tessaracoccus,B_Alistipes,0.313622261,P
B_Luteimonas,B_Alistipes,0.285769645,P
B_Corallococcus,B_Alistipes,0.611184707,P
B_Arsenicicoccus,B_Alistipes,0.425369205,P
B_Tsukamurella,B_Alistipes,0.373485184,P
B_Nakamurella,B_Alistipes,0.32783951,P
B_Tannerella,B_Alistipes,0.332047463,P
B_Pontibacter,B_Alistipes,0.513240953,P
B_Martelella,B_Alistipes,0.375934463,P
B_Acetobacter,B_Alistipes,0.310002068,P
B_Candidatus Phytoplasma,B_Alistipes,0.404686692,P
B_Solimonas,B_Alistipes,0.298711863,P
B_Zymomonas,B_Alistipes,0.400528057,P
B_Lutibacter,B_Alistipes,0.696665351,P
B_Micropruina,B_Alistipes,0.457248507,P
B_Tetragenococcus,B_Alistipes,0.381408903,P
B_Apibacter,B_Alistipes,0.548560881,P
B_Acidiphilium,B_Alistipes,0.368915998,P
B_Kordiimonas,B_Alistipes,0.389461293,P
B_Haematobacter,B_Alistipes,0.357681352,P
B_Chromohalobacter,B_Alistipes,0.477566502,P
B_Ectothiorhodospira,B_Alistipes,0.47591674,P
B_Blastomonas,B_Alistipes,0.323398354,P
B_Austwickia,B_Alistipes,0.3833317,P
B_Cyanothece,B_Alistipes,0.364710162,P
B_Acholeplasma,B_Alistipes,0.435419649,P
B_Brevibacillus,B_Alistipes,0.312379021,P
F_Schizothyrium,B_Alistipes,0.307474005,P
F_Scheffersomyces,B_Alistipes,0.357864376,P
F_Xenoacremonium,B_Alistipes,0.279396063,N
F_Symbiotaphrina,B_Alistipes,0.305471801,P
F_Tulostoma,B_Alistipes,0.342644837,N
F_Phellinus,B_Alistipes,0.290687994,P
F_Boothiomyces,B_Alistipes,0.296998798,N
F_Claroideoglomus,B_Alistipes,0.297217273,N
B_Tetragenococcus,B_Skermanella,0.336800508,P
B_Desulfovibrio,B_Skermanella,0.295420789,P
F_Phlebia,B_Skermanella,0.310550826,P
B_Mucilaginibacter,B_Ilumatobacter,0.353887459,P
B_Methylocella,B_Ilumatobacter,0.275706572,P
F_Epicoccum,B_Amycolatopsis,0.315367349,P
F_Clonostachys,B_Amycolatopsis,0.278493663,P
F_Coemansia,B_Amycolatopsis,0.301670892,P
B_Microlunatus,B_Salinicoccus,0.310984284,P
B_Geodermatophilus,B_Salinicoccus,0.313047992,P
F_Endocarpon,B_Salinicoccus,0.292192978,P
B_Wolbachia,B_Anaerostipes,0.275826733,P
B_Mitsuaria,B_Anaerostipes,0.308078921,P
B_Phycicoccus,B_Anaerostipes,0.402792891,P
F_Venturia,B_Anaerostipes,0.33317273,P
F_Endocarpon,B_Anaerostipes,0.294864399,P
F_Ophiocordyceps,B_Anaerostipes,0.282905733,P
F_Lyophyllum,B_Anaerostipes,0.285943,P
F_Microporus,B_Anaerostipes,0.315619004,P
B_Frondihabitans,B_Spirosoma,0.274960017,P
F_Robbauera,B_Spirosoma,0.283033362,P
B_Dyadobacter,B_Agrobacterium,0.302858502,P
B_Corallococcus,B_Agrobacterium,0.310656883,P
B_Olsenella,B_Agrobacterium,0.428718838,P
B_Frondihabitans,B_Agrobacterium,0.289136765,P
B_Asticcacaulis,B_Agrobacterium,0.308030602,P
B_Marinomonas,B_Agrobacterium,0.347703443,P
B_Haematobacter,B_Agrobacterium,0.340232935,P
B_Filimonas,B_Agrobacterium,0.277576648,P
B_Aquimarina,B_Agrobacterium,0.366860236,P
B_Leadbetterella,B_Agrobacterium,0.304271041,P
F_Gloiothele,B_Agrobacterium,0.345188216,P
F_Monascus,B_Gardnerella,0.376019476,P
B_Victivallis,B_Herbaspirillum,0.332039129,P
F_Geomyces,B_Herbaspirillum,0.351340478,P
F_Microallomyces,B_Herbaspirillum,0.38176696,P
B_Erwinia,B_Bifidobacterium,0.273932209,P
B_Pontibacter,B_Bifidobacterium,0.282910342,P
B_Proteus,B_Bifidobacterium,0.274397188,P
F_Collema,B_Bifidobacterium,0.302302669,P
F_Macrohyporia,B_Bifidobacterium,0.278422292,P
F_Tritirachium,B_Bifidobacterium,0.297506842,P
B_Tessaracoccus,B_Dyadobacter,0.314529364,P
B_Gloeocapsopsis,B_Dyadobacter,0.275962151,P
B_Erwinia,B_Dyadobacter,0.294123082,P
B_Solimonas,B_Dyadobacter,0.290976439,P
B_Asticcacaulis,B_Dyadobacter,0.405429909,P
B_Scytonema,B_Dyadobacter,0.386256136,P
B_Emticicia,B_Dyadobacter,0.3426326,P
B_Agrococcus,B_Dyadobacter,0.33161911,P
B_Haematobacter,B_Dyadobacter,0.48043501,P
B_Fimbriimonas,B_Dyadobacter,0.283814765,P
B_Acholeplasma,B_Dyadobacter,0.29722068,P
B_Saprospira,B_Dyadobacter,0.308890442,P
B_Leadbetterella,B_Dyadobacter,0.416698448,P
F_Placocarpus,B_Dyadobacter,0.303658354,P
F_Dactylaria,B_Dyadobacter,0.276114282,P
B_Candidatus Phytoplasma,B_Phyllobacterium,0.333626136,P
B_Ahrensia,B_Phyllobacterium,0.293868021,P
B_Candidatus Saccharimonas,B_Auritidibacter,0.393495893,P
B_Altererythrobacter,B_Auritidibacter,0.30459986,P
B_Spirochaeta,B_Auritidibacter,0.276868978,P
B_Glutamicibacter,B_Auritidibacter,0.273482949,P
B_Tessaracoccus,B_Auritidibacter,0.282995037,P
B_Corallococcus,B_Auritidibacter,0.427609576,P
B_Arsenicicoccus,B_Auritidibacter,0.361786773,P
B_Saccharopolyspora,B_Auritidibacter,0.294639236,P
B_Tannerella,B_Auritidibacter,0.307318932,P
B_Microlunatus,B_Auritidibacter,0.340544235,P
B_Acidipropionibacterium,B_Auritidibacter,0.33673818,P
B_Ornithinimicrobium,B_Auritidibacter,0.330140474,P
B_Aerococcus,B_Auritidibacter,0.338010034,P
B_Apibacter,B_Auritidibacter,0.329916009,P
B_Micavibrio,B_Auritidibacter,0.370374769,P
B_Marinomonas,B_Auritidibacter,0.292992463,P
B_Auraticoccus,B_Auritidibacter,0.344162307,P
B_Luteipulveratus,B_Auritidibacter,0.279048708,P
F_Phellinus,B_Auritidibacter,0.386268144,P
F_Mortierella,B_Auritidibacter,0.324597438,N
B_Martelella,B_Hydrogenobaculum,0.320584275,P
B_Streptosporangium,B_Hydrogenobaculum,0.274515972,P
B_Thiococcus,B_Hydrogenobaculum,0.304980743,P
B_Aphanizomenon,B_Hydrogenobaculum,0.278024275,P
B_Spirochaeta,B_Candidatus Saccharimonas,0.314720733,P
B_Luteimonas,B_Candidatus Saccharimonas,0.394449642,P
B_Corallococcus,B_Candidatus Saccharimonas,0.518191367,P
B_Arsenicicoccus,B_Candidatus Saccharimonas,0.529639525,P
B_Tsukamurella,B_Candidatus Saccharimonas,0.379609058,P
B_Nakamurella,B_Candidatus Saccharimonas,0.350485256,P
B_Alcanivorax,B_Candidatus Saccharimonas,0.314914845,P
B_Pontibacter,B_Candidatus Saccharimonas,0.572471085,P
B_Martelella,B_Candidatus Saccharimonas,0.383371781,P
B_Candidatus Phytoplasma,B_Candidatus Saccharimonas,0.384422376,P
B_Solimonas,B_Candidatus Saccharimonas,0.513493012,P
B_Lutibacter,B_Candidatus Saccharimonas,0.521734201,P
B_Micropruina,B_Candidatus Saccharimonas,0.380016689,P
B_Desulfovibrio,B_Candidatus Saccharimonas,0.298295654,P
B_Apibacter,B_Candidatus Saccharimonas,0.589311504,P
B_Streptosporangium,B_Candidatus Saccharimonas,0.30260074,P
B_Acidiphilium,B_Candidatus Saccharimonas,0.485452098,P
B_Pseudopropionibacterium,B_Candidatus Saccharimonas,0.39004374,P
B_Micavibrio,B_Candidatus Saccharimonas,0.424248186,P
B_Kordiimonas,B_Candidatus Saccharimonas,0.339588264,P
B_Chromohalobacter,B_Candidatus Saccharimonas,0.44075259,P
B_Ectothiorhodospira,B_Candidatus Saccharimonas,0.3326239,P
B_Blastomonas,B_Candidatus Saccharimonas,0.44539306,P
B_Austwickia,B_Candidatus Saccharimonas,0.461789761,P
B_Cyanothece,B_Candidatus Saccharimonas,0.331280397,P
B_Geobacillus,B_Candidatus Saccharimonas,0.292272088,P
B_Methylorubrum,B_Candidatus Saccharimonas,0.279782926,P
B_Pectobacterium,B_Candidatus Saccharimonas,0.292686462,P
B_Acholeplasma,B_Candidatus Saccharimonas,0.433288238,P
B_Kineococcus,B_Candidatus Saccharimonas,0.392765269,P
B_Aphanizomenon,B_Candidatus Saccharimonas,0.293362842,P
B_Arcobacter,B_Candidatus Saccharimonas,0.2784381,P
B_Halothece,B_Candidatus Saccharimonas,0.315524067,P
B_Marivirga,B_Candidatus Saccharimonas,0.417919647,P
F_Cryomyces,B_Candidatus Saccharimonas,0.287530111,N
F_Xeromyces,B_Candidatus Saccharimonas,0.319330334,P
F_Diploospora,B_Candidatus Saccharimonas,0.459774743,P
F_Placidium,B_Candidatus Saccharimonas,0.274316722,N
F_Tulostoma,B_Candidatus Saccharimonas,0.328424033,N
F_Lachnella,B_Candidatus Saccharimonas,0.398641948,P
F_Phellinus,B_Candidatus Saccharimonas,0.314493329,P
F_Phellopilus,B_Candidatus Saccharimonas,0.386579963,P
F_Boothiomyces,B_Candidatus Saccharimonas,0.301809378,N
F_Claroideoglomus,B_Candidatus Saccharimonas,0.299360921,N
F_Syncephalastrum,B_Candidatus Saccharimonas,0.301900628,P
F_Neozygites,B_Candidatus Saccharimonas,0.296203917,N
B_Tessaracoccus,B_Altererythrobacter,0.293281517,P
B_Corallococcus,B_Altererythrobacter,0.340914317,P
B_Sinorhizobium,B_Altererythrobacter,0.277012219,P
B_Microlunatus,B_Altererythrobacter,0.370453568,P
B_Aerococcus,B_Altererythrobacter,0.273672742,P
B_Sorangium,B_Altererythrobacter,0.359233075,P
B_Gemmata,B_Altererythrobacter,0.298078874,P
B_Apibacter,B_Altererythrobacter,0.290366965,P
B_Modestobacter,B_Altererythrobacter,0.392392848,P
B_Listeria,B_Altererythrobacter,0.309790169,P
B_Vagococcus,B_Altererythrobacter,0.28193621,P
F_Dematiopleospora,B_Altererythrobacter,0.297815539,P
F_Ophiocordyceps,B_Altererythrobacter,0.289471352,P
F_Boothiomyces,B_Altererythrobacter,0.315361936,N
B_Rhodanobacter,B_Thauera,0.356951617,P
B_Dyella,B_Thauera,0.301993617,P
F_Hirsutella,B_Thauera,0.372613084,P
F_Neozygites,B_Thauera,0.279782014,N
B_Glutamicibacter,B_Paenarthrobacter,0.344074366,P
B_Corallococcus,B_Paenarthrobacter,0.363011189,P
B_Lutibacter,B_Paenarthrobacter,0.339378317,P
B_Tetragenococcus,B_Paenarthrobacter,0.295355961,P
B_Leucobacter,B_Paenarthrobacter,0.387810514,P
B_Microlunatus,B_Actinoplanes,0.303696309,P
B_Curtobacterium,B_Actinoplanes,0.305138485,P
B_Marmoricola,B_Actinoplanes,0.27350563,P
F_Backusella,B_Actinoplanes,0.288118766,N
B_Caulobacter,B_Achromobacter,0.2999962,P
B_Sorangium,B_Achromobacter,0.288685422,P
F_Paraphaeosphaeria,B_Achromobacter,0.337859498,P
F_Microsphaeropsis,B_Achromobacter,0.342277164,P
F_Phialocephala,B_Achromobacter,0.349384396,P
F_Neurospora,B_Achromobacter,0.334467835,P
F_Microallomyces,B_Achromobacter,0.288913438,P
B_Microlunatus,B_Spirochaeta,0.274387354,P
B_Pontibacter,B_Spirochaeta,0.297334933,P
B_Solimonas,B_Spirochaeta,0.315792997,P
B_Aureimonas,B_Spirochaeta,0.381586833,P
B_Micavibrio,B_Spirochaeta,0.334914301,P
B_Methylorubrum,B_Spirochaeta,0.280549373,P
F_Lachnella,B_Spirochaeta,0.275252153,P
F_Sistotrema,B_Spirochaeta,0.296614849,N
F_Phellopilus,B_Spirochaeta,0.300671286,P
F_Coprinopsis,B_Aquabacterium,0.288109277,P
F_Mitosporidium,B_Aquabacterium,0.317986946,P
B_Legionella,B_Agromyces,0.276399724,P
B_Haematobacter,B_Agromyces,0.302691034,P
B_Nakamurella,B_Porphyromonas,0.279782094,P
B_Zymomonas,B_Porphyromonas,0.286156554,P
B_Apibacter,B_Porphyromonas,0.31224335,P
B_Plantibacter,B_Porphyromonas,0.302710015,P
F_Lachnella,B_Porphyromonas,0.296683406,P
F_Phellinidium,B_Porphyromonas,0.283174068,P
F_Bjerkandera,B_Porphyromonas,0.295293847,P
F_Cryptococcus,B_Porphyromonas,0.341594837,P
B_Corallococcus,B_Glutamicibacter,0.286152206,P
B_Acidipropionibacterium,B_Glutamicibacter,0.356738884,P
B_Desulfovibrio,B_Glutamicibacter,0.277426041,P
B_Blastomonas,B_Glutamicibacter,0.306272417,P
B_Leucobacter,B_Glutamicibacter,0.340017466,P
F_Lichenothelia,B_Glutamicibacter,0.274845591,P
F_Tortispora,B_Glutamicibacter,0.301414925,P
F_Ambrosiella,B_Glutamicibacter,0.275559102,P
F_Cyathus,B_Glutamicibacter,0.354318511,P
F_Boletus,B_Glutamicibacter,0.341332099,P
F_Coemansia,B_Glutamicibacter,0.288277309,P
B_Corallococcus,B_Tessaracoccus,0.36694658,P
B_Arsenicicoccus,B_Tessaracoccus,0.403499952,P
B_Erwinia,B_Tessaracoccus,0.290553376,P
B_Alcanivorax,B_Tessaracoccus,0.298588977,P
B_Microlunatus,B_Tessaracoccus,0.29923302,P
B_Pontibacter,B_Tessaracoccus,0.415662868,P
B_Acetobacter,B_Tessaracoccus,0.279383498,P
B_Candidatus Phytoplasma,B_Tessaracoccus,0.380360793,P
B_Lutibacter,B_Tessaracoccus,0.283042925,P
B_Tetragenococcus,B_Tessaracoccus,0.283155477,P
B_Apibacter,B_Tessaracoccus,0.313978034,P
B_Acidiphilium,B_Tessaracoccus,0.309566473,P
B_Scytonema,B_Tessaracoccus,0.302954208,P
B_Ochrobactrum,B_Tessaracoccus,0.373355451,P
B_Listeria,B_Tessaracoccus,0.312690875,P
F_Passalora,B_Tessaracoccus,0.30758654,P
F_Schizothyrium,B_Tessaracoccus,0.348950762,P
F_Boothiomyces,B_Tessaracoccus,0.330839935,N
B_Terriglobus,B_Oligotropha,0.277228905,P
B_Nitrobacter,B_Oligotropha,0.349572362,P
F_Kregervanrija,B_Oligotropha,0.295361266,P
B_Corallococcus,B_Luteimonas,0.34059759,P
B_Arsenicicoccus,B_Luteimonas,0.284748532,P
B_Pontibacter,B_Luteimonas,0.447044619,P
B_Zymomonas,B_Luteimonas,0.283516951,P
B_Tetragenococcus,B_Luteimonas,0.311491806,P
B_Treponema,B_Luteimonas,0.283241879,P
B_Apibacter,B_Luteimonas,0.425231892,P
B_Aureimonas,B_Luteimonas,0.285224926,P
B_Acidiphilium,B_Luteimonas,0.329019087,P
B_Micavibrio,B_Luteimonas,0.318639576,P
B_Kineococcus,B_Luteimonas,0.436607103,P
B_Pleomorphomonas,B_Luteimonas,0.314683484,P
B_Marivirga,B_Luteimonas,0.382337507,P
F_Diploospora,B_Luteimonas,0.362334326,P
B_Arsenicicoccus,B_Nesterenkonia,0.426835859,P
B_Candidatus Nanopelagicus,B_Nesterenkonia,0.277994452,P
B_Aphanizomenon,B_Nesterenkonia,0.297459414,P
B_Niabella,B_Nesterenkonia,0.35257846,P
B_Acidothermus,B_Nesterenkonia,0.314482534,P
F_Torulaspora,B_Nesterenkonia,0.283359882,P
B_Haematobacter,B_Legionella,0.280971003,P
B_Arsenicicoccus,B_Corallococcus,0.394239813,P
B_Nakamurella,B_Corallococcus,0.37923644,P
B_Tannerella,B_Corallococcus,0.327718775,P
B_Magnetospirillum,B_Corallococcus,0.305695838,P
B_Alcanivorax,B_Corallococcus,0.371547274,P
B_Acidipropionibacterium,B_Corallococcus,0.341686639,P
B_Pontibacter,B_Corallococcus,0.51434211,P
B_Martelella,B_Corallococcus,0.33446694,P
B_Acetobacter,B_Corallococcus,0.321107889,P
B_Candidatus Phytoplasma,B_Corallococcus,0.481177456,P
B_Zymomonas,B_Corallococcus,0.378208219,P
B_Lutibacter,B_Corallococcus,0.641173364,P
B_Proteus,B_Corallococcus,0.3419833,P
B_Micropruina,B_Corallococcus,0.358404627,P
B_Tetragenococcus,B_Corallococcus,0.395878131,P
